url,accession
https://www.sec.gov/Archives/edgar/data/1757898/000175789820000025/ste09302020ex991.htm,0001757898-20-000025
https://www.sec.gov/Archives/edgar/data/1757898/000119312520264363/d939225dex991.htm,0001193125-20-264363
https://www.sec.gov/Archives/edgar/data/1757898/000175789820000018/ex991.htm,0001757898-20-000018
https://www.sec.gov/Archives/edgar/data/1757898/000175789820000008/ste03312020ex991.htm,0001757898-20-000008
https://www.sec.gov/Archives/edgar/data/1757898/000175789820000004/ste12312019ex991.htm,0001757898-20-000004
https://www.sec.gov/Archives/edgar/data/1757898/000175789819000015/ste09302019ex991.htm,0001757898-19-000015
https://www.sec.gov/Archives/edgar/data/1757898/000175789819000010/ex991.htm,0001757898-19-000010
https://www.sec.gov/Archives/edgar/data/1757898/000119312519145487/d743478dex991.htm,0001193125-19-145487
https://www.sec.gov/Archives/edgar/data/310764/000031076423000114/sykex991earningsq32023.htm,0000310764-23-000114
https://www.sec.gov/Archives/edgar/data/310764/000031076423000104/sykex991earningsq22023.htm,0000310764-23-000104
https://www.sec.gov/Archives/edgar/data/310764/000031076423000065/sykex991earningsq12023.htm,0000310764-23-000065
https://www.sec.gov/Archives/edgar/data/310764/000031076423000005/sykex991earningsq42022.htm,0000310764-23-000005
https://www.sec.gov/Archives/edgar/data/310764/000031076422000103/sykex991earningsq32022.htm,0000310764-22-000103
https://www.sec.gov/Archives/edgar/data/310764/000031076422000089/sykex991earningsq22022.htm,0000310764-22-000089
https://www.sec.gov/Archives/edgar/data/310764/000031076422000069/ex9912022boardchangespress.htm,0000310764-22-000069
https://www.sec.gov/Archives/edgar/data/310764/000031076422000060/sykex991earningsq12022.htm,0000310764-22-000060
https://www.sec.gov/Archives/edgar/data/310764/000031076422000008/sykex991earningsq42021.htm,0000310764-22-000008
https://www.sec.gov/Archives/edgar/data/310764/000031076422000003/sykex991supplementalproduc.htm,0000310764-22-000003
https://www.sec.gov/Archives/edgar/data/310764/000031076421000144/sykex991earningsq32021.htm,0000310764-21-000144
https://www.sec.gov/Archives/edgar/data/310764/000031076421000108/sykex991earningsq22021.htm,0000310764-21-000108
https://www.sec.gov/Archives/edgar/data/310764/000031076421000062/sykex991earningsq12021.htm,0000310764-21-000062
https://www.sec.gov/Archives/edgar/data/310764/000031076421000005/sykex991earningsq42020.htm,0000310764-21-000005
https://www.sec.gov/Archives/edgar/data/310764/000031076420000147/sykex991earningsq32020.htm,0000310764-20-000147
https://www.sec.gov/Archives/edgar/data/310764/000031076420000120/sykex991earningsq22020.htm,0000310764-20-000120
https://www.sec.gov/Archives/edgar/data/310764/000031076420000064/sykex991earningsq12020.htm,0000310764-20-000064
https://www.sec.gov/Archives/edgar/data/310764/000031076420000030/sykex991pressrelease02.htm,0000310764-20-000030
https://www.sec.gov/Archives/edgar/data/310764/000031076420000004/sykex991earningsq42019.htm,0000310764-20-000004
https://www.sec.gov/Archives/edgar/data/310764/000031076419000137/sykex991earningsq32019.htm,0000310764-19-000137
https://www.sec.gov/Archives/edgar/data/310764/000031076419000108/sykex991earningsq22019.htm,0000310764-19-000108
https://www.sec.gov/Archives/edgar/data/310764/000031076419000067/sykex991earningsq12019.htm,0000310764-19-000067
https://www.sec.gov/Archives/edgar/data/310764/000031076419000006/sykex991earnings1292019.htm,0000310764-19-000006
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000050/a101facilityletterdateda.htm,0001375365-23-000050
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000044/exhibit991bodappointmentwa.htm,0001375365-23-000044
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000040/exhibit991_20230930.htm,0001375365-23-000040
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000034/exhibit991_20230630.htm,0001375365-23-000034
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000033/exhibit99120230630preannou.htm,0001375365-23-000033
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000027/exhibit991_20230331.htm,0001375365-23-000027
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000026/exhibit991_20230331preanno.htm,0001375365-23-000026
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000009/exhibit991_20221231.htm,0001375365-23-000009
https://www.sec.gov/Archives/edgar/data/1375365/000137536523000004/exhibit991_20221231preanno.htm,0001375365-23-000004
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000124/bodappointmentdec2022final.htm,0001375365-22-000124
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000115/exhibit991_20220930.htm,0001375365-22-000115
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000109/exhibit991_20220930preanno.htm,0001375365-22-000109
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000092/exhibit991_20220630.htm,0001375365-22-000092
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000086/exhibit991_20220630preanno.htm,0001375365-22-000086
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000053/exhibit991_20220331.htm,0001375365-22-000053
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000046/exhibit991_20220331-prexan.htm,0001375365-22-000046
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000037/supermicroannouncesappoint.htm,0001375365-22-000037
https://www.sec.gov/Archives/edgar/data/1375365/000137536522000008/exhibit991_20211231.htm,0001375365-22-000008
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000093/exhibit991steinnotice.htm,0001375365-21-000093
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000093/exhibit992pressreleasestei.htm,0001375365-21-000093
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000078/exhibit991_20210930.htm,0001375365-21-000078
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000055/exhibit991_20210630.htm,0001375365-21-000055
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000029/exhibit991_20210331.htm,0001375365-21-000029
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000022/exhibit991-investorevent.htm,0001375365-21-000022
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000015/exhibit991_20210212.htm,0001375365-21-000015
https://www.sec.gov/Archives/edgar/data/1375365/000137536521000005/exhibit991_20201231.htm,0001375365-21-000005
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000069/exhibit99120200930.htm,0001375365-20-000069
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000059/exhibit99120200825.htm,0001375365-20-000059
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000057/exhibit99120200811.htm,0001375365-20-000057
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000042/exhibit99120200518.htm,0001375365-20-000042
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000030/exhibit99120200507.htm,0001375365-20-000030
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000021/exhibit99120200402.htm,0001375365-20-000021
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000021/exhibit992040220.htm,0001375365-20-000021
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000008/exhibit99120200206.htm,0001375365-20-000008
https://www.sec.gov/Archives/edgar/data/1375365/000137536520000004/exhibit99120200109.htm,0001375365-20-000004
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000080/exhibit991_20191219.htm,0001375365-19-000080
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000080/exhibit992_20191219.htm,0001375365-19-000080
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000059/exhibit991_20191114x202.htm,0001375365-19-000059
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000047/exhibit991_20190815x202.htm,0001375365-19-000047
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000041/exhibit991_20190516x202.htm,0001375365-19-000041
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000041/exhibit992_20190516x202.htm,0001375365-19-000041
https://www.sec.gov/Archives/edgar/data/1375365/000137536519000006/exhibit991_20190214x202.htm,0001375365-19-000006
https://www.sec.gov/Archives/edgar/data/883241/000119312523285209/d613884dex991.htm,0001193125-23-285209
https://www.sec.gov/Archives/edgar/data/883241/000119312523220159/d504230dex991.htm,0001193125-23-220159
https://www.sec.gov/Archives/edgar/data/883241/000119312523214352/d529777dex991.htm,0001193125-23-214352
https://www.sec.gov/Archives/edgar/data/883241/000119312523214350/d411101dex991.htm,0001193125-23-214350
https://www.sec.gov/Archives/edgar/data/883241/000119312523205023/d542429dex991.htm,0001193125-23-205023
https://www.sec.gov/Archives/edgar/data/883241/000119312523154314/d475194dex991.htm,0001193125-23-154314
https://www.sec.gov/Archives/edgar/data/883241/000119312523147052/d503668dex991.htm,0001193125-23-147052
https://www.sec.gov/Archives/edgar/data/883241/000119312523046648/d459446dex991.htm,0001193125-23-046648
https://www.sec.gov/Archives/edgar/data/883241/000119312523040255/d436307dex991.htm,0001193125-23-040255
https://www.sec.gov/Archives/edgar/data/883241/000119312522307402/d414878dex991.htm,0001193125-22-307402
https://www.sec.gov/Archives/edgar/data/883241/000119312522295428/d425134dex991.htm,0001193125-22-295428
https://www.sec.gov/Archives/edgar/data/883241/000119312522294370/d395099dex991.htm,0001193125-22-294370
https://www.sec.gov/Archives/edgar/data/883241/000119312522236560/d381284dex991.htm,0001193125-22-236560
https://www.sec.gov/Archives/edgar/data/883241/000119312522230094/d351356dex991.htm,0001193125-22-230094
https://www.sec.gov/Archives/edgar/data/883241/000119312522223299/d383454dex991.htm,0001193125-22-223299
https://www.sec.gov/Archives/edgar/data/883241/000119312522161804/d320215dex991.htm,0001193125-22-161804
https://www.sec.gov/Archives/edgar/data/883241/000119312522159178/d356707dex991.htm,0001193125-22-159178
https://www.sec.gov/Archives/edgar/data/883241/000119312522154075/d335173dex991.htm,0001193125-22-154075
https://www.sec.gov/Archives/edgar/data/883241/000119312522054510/d581720dex991.htm,0001193125-22-054510
https://www.sec.gov/Archives/edgar/data/883241/000119312522044395/d282332dex991.htm,0001193125-22-044395
https://www.sec.gov/Archives/edgar/data/883241/000119312521359208/d170125dex991.htm,0001193125-21-359208
https://www.sec.gov/Archives/edgar/data/883241/000119312521353438/d239575dex991.htm,0001193125-21-353438
https://www.sec.gov/Archives/edgar/data/883241/000119312521345428/d122984dex991.htm,0001193125-21-345428
https://www.sec.gov/Archives/edgar/data/883241/000119312521345415/d123849dex991.htm,0001193125-21-345415
https://www.sec.gov/Archives/edgar/data/883241/000119312521271490/d180682dex991.htm,0001193125-21-271490
https://www.sec.gov/Archives/edgar/data/883241/000119312521257617/d187429dex991.htm,0001193125-21-257617
https://www.sec.gov/Archives/edgar/data/883241/000119312521250451/d219157dex991.htm,0001193125-21-250451
https://www.sec.gov/Archives/edgar/data/883241/000119312521198706/d169852dex991.htm,0001193125-21-198706
https://www.sec.gov/Archives/edgar/data/883241/000119312521193245/d142205dex991.htm,0001193125-21-193245
https://www.sec.gov/Archives/edgar/data/883241/000119312521166643/d141994dex991.htm,0001193125-21-166643
https://www.sec.gov/Archives/edgar/data/883241/000119312521106382/d114034dex991.htm,0001193125-21-106382
https://www.sec.gov/Archives/edgar/data/883241/000119312521046554/d142579dex991.htm,0001193125-21-046554
https://www.sec.gov/Archives/edgar/data/883241/000119312520319079/d51323dex991.htm,0001193125-20-319079
https://www.sec.gov/Archives/edgar/data/883241/000119312520308415/d72016dex991.htm,0001193125-20-308415
https://www.sec.gov/Archives/edgar/data/883241/000119312520240116/d936911dex991.htm,0001193125-20-240116
https://www.sec.gov/Archives/edgar/data/883241/000119312520224745/d33820dex991.htm,0001193125-20-224745
https://www.sec.gov/Archives/edgar/data/883241/000119312520224728/d10011dex991.htm,0001193125-20-224728
https://www.sec.gov/Archives/edgar/data/883241/000119312520174110/d907114dex991.htm,0001193125-20-174110
https://www.sec.gov/Archives/edgar/data/883241/000119312520147361/d932179dex991.htm,0001193125-20-147361
https://www.sec.gov/Archives/edgar/data/883241/000119312520052807/d853509dex991.htm,0001193125-20-052807
https://www.sec.gov/Archives/edgar/data/883241/000119312520041965/d888474dex991.htm,0001193125-20-041965
https://www.sec.gov/Archives/edgar/data/883241/000119312519319171/d837919dex991.htm,0001193125-19-319171
https://www.sec.gov/Archives/edgar/data/883241/000119312519306224/d822869dex991.htm,0001193125-19-306224
https://www.sec.gov/Archives/edgar/data/883241/000119312519234087/d755849dex991.htm,0001193125-19-234087
https://www.sec.gov/Archives/edgar/data/883241/000119312519226959/d794676dex991.htm,0001193125-19-226959
https://www.sec.gov/Archives/edgar/data/883241/000119312519226155/d792392dex991.htm,0001193125-19-226155
https://www.sec.gov/Archives/edgar/data/883241/000119312519173728/d766123dex991.htm,0001193125-19-173728
https://www.sec.gov/Archives/edgar/data/883241/000119312519166165/d761170dex991.htm,0001193125-19-166165
https://www.sec.gov/Archives/edgar/data/883241/000119312519154078/d752873dex991.htm,0001193125-19-154078
https://www.sec.gov/Archives/edgar/data/883241/000119312519057627/d715230dex991.htm,0001193125-19-057627
https://www.sec.gov/Archives/edgar/data/883241/000119312519045457/d680223dex991.htm,0001193125-19-045457
https://www.sec.gov/Archives/edgar/data/1385157/000155837023017163/tel-20231101xex99d1.htm,0001558370-23-017163
https://www.sec.gov/Archives/edgar/data/1385157/000155837023017163/tel-20231101xex99d2.htm,0001558370-23-017163
https://www.sec.gov/Archives/edgar/data/1385157/000155837023012232/tel-20230726xex99d1.htm,0001558370-23-012232
https://www.sec.gov/Archives/edgar/data/1385157/000155837023012232/tel-20230726xex99d2.htm,0001558370-23-012232
https://www.sec.gov/Archives/edgar/data/1385157/000155837023006746/tel-20230426xex99d1.htm,0001558370-23-006746
https://www.sec.gov/Archives/edgar/data/1385157/000155837023006746/tel-20230426xex99d2.htm,0001558370-23-006746
https://www.sec.gov/Archives/edgar/data/1385157/000110465923019309/tm235812d1_ex99-1.htm,0001104659-23-019309
https://www.sec.gov/Archives/edgar/data/1385157/000155837023000486/tel-20230125xex99d1.htm,0001558370-23-000486
https://www.sec.gov/Archives/edgar/data/1385157/000155837023000486/tel-20230125xex99d2.htm,0001558370-23-000486
https://www.sec.gov/Archives/edgar/data/1385157/000155837022015895/tel-20221102xex99d1.htm,0001558370-22-015895
https://www.sec.gov/Archives/edgar/data/1385157/000155837022015895/tel-20221102xex99d2.htm,0001558370-22-015895
https://www.sec.gov/Archives/edgar/data/1385157/000155837022011089/tel-20220727xex99d1.htm,0001558370-22-011089
https://www.sec.gov/Archives/edgar/data/1385157/000155837022011089/tel-20220727xex99d2.htm,0001558370-22-011089
https://www.sec.gov/Archives/edgar/data/1385157/000155837022006032/tel-20220427xex99d1.htm,0001558370-22-006032
https://www.sec.gov/Archives/edgar/data/1385157/000155837022006032/tel-20220427xex99d2.htm,0001558370-22-006032
https://www.sec.gov/Archives/edgar/data/1385157/000110465922011790/tm224827d4_ex99-1.htm,0001104659-22-011790
https://www.sec.gov/Archives/edgar/data/1385157/000155837022000440/tel-20220126xex99d1.htm,0001558370-22-000440
https://www.sec.gov/Archives/edgar/data/1385157/000155837022000440/tel-20220126xex99d2.htm,0001558370-22-000440
https://www.sec.gov/Archives/edgar/data/1385157/000155837021013554/tel-20211027xex99d1.htm,0001558370-21-013554
https://www.sec.gov/Archives/edgar/data/1385157/000155837021013554/tel-20211027xex99d2.htm,0001558370-21-013554
https://www.sec.gov/Archives/edgar/data/1385157/000155837021009406/tel-20210728xex99d1.htm,0001558370-21-009406
https://www.sec.gov/Archives/edgar/data/1385157/000155837021009406/tel-20210728xex99d2.htm,0001558370-21-009406
https://www.sec.gov/Archives/edgar/data/1385157/000155837021004535/tel-20210421xex99d1.htm,0001558370-21-004535
https://www.sec.gov/Archives/edgar/data/1385157/000155837021004535/tel-20210421xex99d2.htm,0001558370-21-004535
https://www.sec.gov/Archives/edgar/data/1385157/000110465921022914/tm214477d5_ex99-1.htm,0001104659-21-022914
https://www.sec.gov/Archives/edgar/data/1385157/000155837021000408/tel-20210127xex99d1.htm,0001558370-21-000408
https://www.sec.gov/Archives/edgar/data/1385157/000155837021000408/tel-20210127xex99d2.htm,0001558370-21-000408
https://www.sec.gov/Archives/edgar/data/1385157/000155837020011837/tel-20201028xex99d1.htm,0001558370-20-011837
https://www.sec.gov/Archives/edgar/data/1385157/000155837020011837/tel-20201028xex99d2.htm,0001558370-20-011837
https://www.sec.gov/Archives/edgar/data/1385157/000155837020008547/tel-20200729xex99d1.htm,0001558370-20-008547
https://www.sec.gov/Archives/edgar/data/1385157/000155837020008547/tel-20200729xex99d2.htm,0001558370-20-008547
https://www.sec.gov/Archives/edgar/data/1385157/000155837020007036/tel-20200528xex99d1.htm,0001558370-20-007036
https://www.sec.gov/Archives/edgar/data/1385157/000155837020004418/tel-20200428xex99d1.htm,0001558370-20-004418
https://www.sec.gov/Archives/edgar/data/1385157/000155837020004418/tel-20200428xex99d2.htm,0001558370-20-004418
https://www.sec.gov/Archives/edgar/data/1385157/000110465920021560/tm207938d1_ex99-1.htm,0001104659-20-021560
https://www.sec.gov/Archives/edgar/data/1385157/000110465920007813/tm205755d1_ex99-1.htm,0001104659-20-007813
https://www.sec.gov/Archives/edgar/data/1385157/000110465920007813/tm205755d1_ex99-2.htm,0001104659-20-007813
https://www.sec.gov/Archives/edgar/data/1385157/000110465919057468/tm1920914d1_ex99-1.htm,0001104659-19-057468
https://www.sec.gov/Archives/edgar/data/1385157/000110465919057468/tm1920914d1_ex99-2.htm,0001104659-19-057468
https://www.sec.gov/Archives/edgar/data/1385157/000110465919041505/a19-13010_1ex99d1.htm,0001104659-19-041505
https://www.sec.gov/Archives/edgar/data/1385157/000110465919041505/a19-13010_1ex99d2.htm,0001104659-19-041505
https://www.sec.gov/Archives/edgar/data/1385157/000110465919032555/a19-10723_1ex99d1.htm,0001104659-19-032555
https://www.sec.gov/Archives/edgar/data/1385157/000110465919023211/a19-8585_1ex99d1.htm,0001104659-19-023211
https://www.sec.gov/Archives/edgar/data/1385157/000110465919023211/a19-8585_1ex99d2.htm,0001104659-19-023211
https://www.sec.gov/Archives/edgar/data/1385157/000110465919002827/a19-3115_1ex99d1.htm,0001104659-19-002827
https://www.sec.gov/Archives/edgar/data/1385157/000110465919002827/a19-3115_1ex99d2.htm,0001104659-19-002827
https://www.sec.gov/Archives/edgar/data/1094285/000109428523000125/execupdateoctober2023.htm,0001094285-23-000125
https://www.sec.gov/Archives/edgar/data/1094285/000109428523000122/q3-2023earningsrelease.htm,0001094285-23-000122
https://www.sec.gov/Archives/edgar/data/1094285/000109428523000100/teledynepressrelease31july.htm,0001094285-23-000100
https://www.sec.gov/Archives/edgar/data/1094285/000109428523000097/q2-2023earningsrelease.htm,0001094285-23-000097
https://www.sec.gov/Archives/edgar/data/1094285/000109428523000058/q1-2023earningsrelease.htm,0001094285-23-000058
https://www.sec.gov/Archives/edgar/data/1094285/000109428523000004/q4-2022earningsrelease.htm,0001094285-23-000004
https://www.sec.gov/Archives/edgar/data/1094285/000109428522000102/q3-2022earningsrelease.htm,0001094285-22-000102
https://www.sec.gov/Archives/edgar/data/1094285/000109428522000096/q2-2022earningsrelease.htm,0001094285-22-000096
https://www.sec.gov/Archives/edgar/data/1094285/000109428522000055/q1-2022earningsrelease.htm,0001094285-22-000055
https://www.sec.gov/Archives/edgar/data/1094285/000109428522000008/q4-2021earningsrelease.htm,0001094285-22-000008
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000167/q3-2021earningsrelease.htm,0001094285-21-000167
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000167/pressreleaseannouncingappo.htm,0001094285-21-000167
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000148/teledynenewswire30aug2021f.htm,0001094285-21-000148
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000122/q2-2021earningsrelease.htm,0001094285-21-000122
https://www.sec.gov/Archives/edgar/data/1094285/000119312521161542/d494339dex991.htm,0001193125-21-161542
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000085/q1-2021earningsrelease.htm,0001094285-21-000085
https://www.sec.gov/Archives/edgar/data/1094285/000119312521089077/d159327dex991.htm,0001193125-21-089077
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000011/q4-2020earningsrelease.htm,0001094285-21-000011
https://www.sec.gov/Archives/edgar/data/1094285/000119312521001591/d103139dex991.htm,0001193125-21-001591
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000003/preliminaryq42020resultsfi.htm,0001094285-21-000003
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000003/acquisitionannouncementfin.htm,0001094285-21-000003
https://www.sec.gov/Archives/edgar/data/1094285/000109428521000003/acquisitionannouncementf.htm,0001094285-21-000003
https://www.sec.gov/Archives/edgar/data/1094285/000109428520000160/q3-2020earningsrelease.htm,0001094285-20-000160
https://www.sec.gov/Archives/edgar/data/1094285/000109428520000160/pressreleaseannouncing.htm,0001094285-20-000160
https://www.sec.gov/Archives/edgar/data/1094285/000109428520000137/q2-2020earningsrelease.htm,0001094285-20-000137
https://www.sec.gov/Archives/edgar/data/1094285/000109428520000061/q1-2020earningsrelease.htm,0001094285-20-000061
https://www.sec.gov/Archives/edgar/data/1094285/000109428520000058/q1-2020prexearningsrel.htm,0001094285-20-000058
https://www.sec.gov/Archives/edgar/data/1094285/000109428520000003/q4-2019earningsrelease.htm,0001094285-20-000003
https://www.sec.gov/Archives/edgar/data/1094285/000162828019012476/q3-2019earningsrelease.htm,0001628280-19-012476
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000141/projectgreatfallsteled.htm,0001094285-19-000141
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000127/q2-2019earningsrelease.htm,0001094285-19-000127
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000127/exhibit992denisecadedrafpr.htm,0001094285-19-000127
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000114/projectgreatfallsteledynea.htm,0001094285-19-000114
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000074/q1-2019earningsrelease.htm,0001094285-19-000074
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000058/projecteinsteinclosingfinal.htm,0001094285-19-000058
https://www.sec.gov/Archives/edgar/data/1094285/000109428519000006/q4-2018earningsrelease.htm,0001094285-19-000006
https://www.sec.gov/Archives/edgar/data/97210/000119312523272731/d499476dex991.htm,0001193125-23-272731
https://www.sec.gov/Archives/edgar/data/97210/000095017023055353/ter-ex99_1.htm,0000950170-23-055353
https://www.sec.gov/Archives/edgar/data/97210/000119312523195224/d454874dex991.htm,0001193125-23-195224
https://www.sec.gov/Archives/edgar/data/97210/000119312523119702/d450766dex991.htm,0001193125-23-119702
https://www.sec.gov/Archives/edgar/data/97210/000119312523015618/d433401dex991.htm,0001193125-23-015618
https://www.sec.gov/Archives/edgar/data/97210/000119312522286746/d385815dex991.htm,0001193125-22-286746
https://www.sec.gov/Archives/edgar/data/97210/000119312522277875/d373319dex991.htm,0001193125-22-277875
https://www.sec.gov/Archives/edgar/data/97210/000119312522268960/d389507dex991.htm,0001193125-22-268960
https://www.sec.gov/Archives/edgar/data/97210/000119312522202564/d385456dex991.htm,0001193125-22-202564
https://www.sec.gov/Archives/edgar/data/97210/000119312522121452/d340918dex991.htm,0001193125-22-121452
https://www.sec.gov/Archives/edgar/data/97210/000119312522018908/d252914dex991.htm,0001193125-22-018908
https://www.sec.gov/Archives/edgar/data/97210/000119312521308612/d229058dex991.htm,0001193125-21-308612
https://www.sec.gov/Archives/edgar/data/97210/000119312521286811/d235668dex991.htm,0001193125-21-286811
https://www.sec.gov/Archives/edgar/data/97210/000119312521226461/d200294dex991.htm,0001193125-21-226461
https://www.sec.gov/Archives/edgar/data/97210/000119312521160178/d491937dex991.htm,0001193125-21-160178
https://www.sec.gov/Archives/edgar/data/97210/000119312521135248/d38942dex991.htm,0001193125-21-135248
https://www.sec.gov/Archives/edgar/data/97210/000119312521019843/d281446dex991.htm,0001193125-21-019843
https://www.sec.gov/Archives/edgar/data/97210/000119312520290492/d875015dex991.htm,0001193125-20-290492
https://www.sec.gov/Archives/edgar/data/97210/000119312520278388/d33821dex991.htm,0001193125-20-278388
https://www.sec.gov/Archives/edgar/data/97210/000119312520273253/d94453dex991.htm,0001193125-20-273253
https://www.sec.gov/Archives/edgar/data/97210/000119312520247202/d42417dex991.htm,0001193125-20-247202
https://www.sec.gov/Archives/edgar/data/97210/000119312520196743/d30030dex991.htm,0001193125-20-196743
https://www.sec.gov/Archives/edgar/data/97210/000119312520114153/d920122dex991.htm,0001193125-20-114153
https://www.sec.gov/Archives/edgar/data/97210/000119312520012403/d873999dex991.htm,0001193125-20-012403
https://www.sec.gov/Archives/edgar/data/97210/000119312519272014/d820758dex991.htm,0001193125-19-272014
https://www.sec.gov/Archives/edgar/data/97210/000119312519200468/d732342dex991.htm,0001193125-19-200468
https://www.sec.gov/Archives/edgar/data/97210/000119312519115617/d735857dex991.htm,0001193125-19-115617
https://www.sec.gov/Archives/edgar/data/97210/000119312519097961/d733222dex991.htm,0001193125-19-097961
https://www.sec.gov/Archives/edgar/data/97210/000119312519015261/d655057dex991.htm,0001193125-19-015261
https://www.sec.gov/Archives/edgar/data/97476/000009747623000039/q32023txnex99-er1.htm,0000097476-23-000039
https://www.sec.gov/Archives/edgar/data/97476/000095010323013859/dp200197_ex9900.htm,0000950103-23-013859
https://www.sec.gov/Archives/edgar/data/97476/000009747623000033/q22023txnex99-er1.htm,0000097476-23-000033
https://www.sec.gov/Archives/edgar/data/97476/000009747623000023/q12023txnex99-er1.htm,0000097476-23-000023
https://www.sec.gov/Archives/edgar/data/97476/000119312523041080/d457016dex99.htm,0001193125-23-041080
https://www.sec.gov/Archives/edgar/data/97476/000009747623000003/q42022txnex99-er1.htm,0000097476-23-000003
https://www.sec.gov/Archives/edgar/data/97476/000009747622000047/q32022txnex99-er1.htm,0000097476-22-000047
https://www.sec.gov/Archives/edgar/data/97476/000009747622000043/txn8-k2022x09x15exhibit99.htm,0000097476-22-000043
https://www.sec.gov/Archives/edgar/data/97476/000009747622000038/q22022txnex99-er1.htm,0000097476-22-000038
https://www.sec.gov/Archives/edgar/data/97476/000009747622000026/q12022txnex99-er1.htm,0000097476-22-000026
https://www.sec.gov/Archives/edgar/data/97476/000009747622000004/q42021txnex99-er1.htm,0000097476-22-000004
https://www.sec.gov/Archives/edgar/data/97476/000119312521350324/d444198dex99.htm,0001193125-21-350324
https://www.sec.gov/Archives/edgar/data/97476/000009747621000030/q32021txnex99-er1.htm,0000097476-21-000030
https://www.sec.gov/Archives/edgar/data/97476/000009747621000025/txn8-k2021x09x15exhibit99.htm,0000097476-21-000025
https://www.sec.gov/Archives/edgar/data/97476/000009747621000019/q22021txnex99-er1.htm,0000097476-21-000019
https://www.sec.gov/Archives/edgar/data/97476/000009747621000011/q12021txnex99-er2.htm,0000097476-21-000011
https://www.sec.gov/Archives/edgar/data/97476/000009747621000003/q42020txnex99-er1.htm,0000097476-21-000003
https://www.sec.gov/Archives/edgar/data/97476/000162828020014606/q32020txnex99-er1.htm,0001628280-20-014606
https://www.sec.gov/Archives/edgar/data/97476/000009747620000030/txn8-k2020x09x17exhibi.htm,0000097476-20-000030
https://www.sec.gov/Archives/edgar/data/97476/000009747620000025/q22020txnex99-er1.htm,0000097476-20-000025
https://www.sec.gov/Archives/edgar/data/97476/000009747620000014/q12020txnex99-er8k1.htm,0000097476-20-000014
https://www.sec.gov/Archives/edgar/data/97476/000119312520043531/d858415dex99.htm,0001193125-20-043531
https://www.sec.gov/Archives/edgar/data/97476/000009747620000006/q42019txnex99-8xker.htm,0000097476-20-000006
https://www.sec.gov/Archives/edgar/data/97476/000009747619000006/form8-kex992019x10x22.htm,0000097476-19-000006
https://www.sec.gov/Archives/edgar/data/97476/000162828019011844/releasedividendsept201.htm,0001628280-19-011844
https://www.sec.gov/Archives/edgar/data/97476/000156459019025627/txn-ex99_6.htm,0001564590-19-025627
